Time,Initial_ratio_Triple,Treatment,Replicate,Ratio_startcycle,Triple,G238S,Ratio,CTX,Unique_code
0,0.1,2,3,0.1,,,0.1,50,0.1_50_T0_Repl3
0,0.1,2,4,0.1,,,0.1,50,0.1_50_T0_Repl4
0,0.1,2,5,0.1,,,0.1,50,0.1_50_T0_Repl5
0,0.1,2,6,0.1,,,0.1,50,0.1_50_T0_Repl6
0,0.1,2,7,0.1,,,0.1,50,0.1_50_T0_Repl7
0,0.1,2,8,0.1,,,0.1,50,0.1_50_T0_Repl8
0,0.5,0.2,1,0.5,,,0.5,50,0.5_50_T0_Repl1
0,0.5,0.2,2,0.5,,,0.5,50,0.5_50_T0_Repl2
0,0.5,0.2,3,0.5,,,0.5,50,0.5_50_T0_Repl3
0,0.5,0.2,4,0.5,,,0.5,50,0.5_50_T0_Repl4
0,0.5,0.2,5,0.5,,,0.5,50,0.5_50_T0_Repl5
0,0.5,0.2,6,0.5,,,0.5,50,0.5_50_T0_Repl6
0,0.5,0.2,7,0.5,,,0.5,50,0.5_50_T0_Repl7
0,0.5,0.2,8,0.5,,,0.5,50,0.5_50_T0_Repl8
0,0.5,0.43,1,0.5,,,0.5,50,0.5_50_T0_Repl1
0,0.5,0.43,2,0.5,,,0.5,50,0.5_50_T0_Repl2
0,0.5,0.43,3,0.5,,,0.5,50,0.5_50_T0_Repl3
0,0.5,0.43,4,0.5,,,0.5,50,0.5_50_T0_Repl4
0,0.5,0.43,5,0.5,,,0.5,50,0.5_50_T0_Repl5
0,0.5,0.43,6,0.5,,,0.5,50,0.5_50_T0_Repl6
0,0.5,0.43,7,0.5,,,0.5,50,0.5_50_T0_Repl7
0,0.5,0.43,8,0.5,,,0.5,50,0.5_50_T0_Repl8
0,0.5,0.93,1,0.5,,,0.5,50,0.5_50_T0_Repl1
0,0.5,0.93,2,0.5,,,0.5,50,0.5_50_T0_Repl2
0,0.5,0.93,3,0.5,,,0.5,50,0.5_50_T0_Repl3
0,0.5,0.93,4,0.5,,,0.5,50,0.5_50_T0_Repl4
0,0.5,0.93,5,0.5,,,0.5,50,0.5_50_T0_Repl5
0,0.5,0.93,6,0.5,,,0.5,50,0.5_50_T0_Repl6
0,0.5,0.93,7,0.5,,,0.5,50,0.5_50_T0_Repl7
0,0.5,0.93,8,0.5,,,0.5,50,0.5_50_T0_Repl8
0,0.5,2,1,0.5,,,0.5,50,0.5_50_T0_Repl1
0,0.5,2,2,0.5,,,0.5,50,0.5_50_T0_Repl2
0,0.5,2,3,0.5,,,0.5,50,0.5_50_T0_Repl3
0,0.5,2,4,0.5,,,0.5,50,0.5_50_T0_Repl4
0,0.5,2,5,0.5,,,0.5,50,0.5_50_T0_Repl5
0,0.5,2,6,0.5,,,0.5,50,0.5_50_T0_Repl6
0,0.5,2,7,0.5,,,0.5,50,0.5_50_T0_Repl7
0,0.5,2,8,0.5,,,0.5,50,0.5_50_T0_Repl8
0,0.9,0.2,1,0.9,,,0.9,50,0.9_50_T0_Repl1
0,0.9,0.2,2,0.9,,,0.9,50,0.9_50_T0_Repl2
0,0.9,0.2,3,0.9,,,0.9,50,0.9_50_T0_Repl3
0,0.9,0.2,4,0.9,,,0.9,50,0.9_50_T0_Repl4
0,0.9,0.2,5,0.9,,,0.9,50,0.9_50_T0_Repl5
0,0.9,0.2,6,0.9,,,0.9,50,0.9_50_T0_Repl6
0,0.9,0.2,7,0.9,,,0.9,50,0.9_50_T0_Repl7
0,0.9,0.2,8,0.9,,,0.9,50,0.9_50_T0_Repl8
0,0.9,0.43,1,0.9,,,0.9,50,0.9_50_T0_Repl1
0,0.9,0.43,2,0.9,,,0.9,50,0.9_50_T0_Repl2
0,0.9,0.43,3,0.9,,,0.9,50,0.9_50_T0_Repl3
0,0.9,0.43,4,0.9,,,0.9,50,0.9_50_T0_Repl4
0,0.9,0.43,5,0.9,,,0.9,50,0.9_50_T0_Repl5
0,0.9,0.43,6,0.9,,,0.9,50,0.9_50_T0_Repl6
0,0.9,0.43,7,0.9,,,0.9,50,0.9_50_T0_Repl7
0,0.9,0.43,8,0.9,,,0.9,50,0.9_50_T0_Repl8
0,0.9,0.93,1,0.9,,,0.9,50,0.9_50_T0_Repl1
0,0.9,0.93,2,0.9,,,0.9,50,0.9_50_T0_Repl2
0,0.9,0.93,3,0.9,,,0.9,50,0.9_50_T0_Repl3
0,0.9,0.93,4,0.9,,,0.9,50,0.9_50_T0_Repl4
0,0.9,0.93,5,0.9,,,0.9,50,0.9_50_T0_Repl5
0,0.9,0.93,6,0.9,,,0.9,50,0.9_50_T0_Repl6
0,0.9,0.93,7,0.9,,,0.9,50,0.9_50_T0_Repl7
0,0.9,0.93,8,0.9,,,0.9,50,0.9_50_T0_Repl8
0,0.9,2,1,0.9,,,0.9,50,0.9_50_T0_Repl1
0,0.9,2,2,0.9,,,0.9,50,0.9_50_T0_Repl2
0,0.9,2,3,0.9,,,0.9,50,0.9_50_T0_Repl3
0,0.9,2,4,0.9,,,0.9,50,0.9_50_T0_Repl4
0,0.9,2,5,0.9,,,0.9,50,0.9_50_T0_Repl5
0,0.9,2,6,0.9,,,0.9,50,0.9_50_T0_Repl6
0,0.9,2,7,0.9,,,0.9,50,0.9_50_T0_Repl7
0,0.9,2,8,0.9,,,0.9,50,0.9_50_T0_Repl8
48,0.1,0.2,1,0.1,99700000,626666.6667,0.993753738,50,0.1_50_T48_Repl1
48,0.1,0.2,2,0.1,106266666.7,973333.3333,0.990923785,50,0.1_50_T48_Repl2
48,0.1,0.2,3,0.1,114600000,406666.6667,0.996463973,50,0.1_50_T48_Repl3
48,0.1,0.2,4,0.1,106093333.3,1153333.333,0.989245975,50,0.1_50_T48_Repl4
48,0.1,0.2,5,0.1,111166666.7,760000,0.99320984,50,0.1_50_T48_Repl5
48,0.1,0.2,6,0.1,110106666.7,1213333.333,0.989100491,50,0.1_50_T48_Repl6
48,0.1,0.2,7,0.1,111986666.7,740000,0.993435449,50,0.1_50_T48_Repl7
48,0.1,0.2,8,0.1,110333333.3,1133333.333,0.989832536,50,0.1_50_T48_Repl8
48,0.1,0.43,1,0.1,45074285.71,3200000,0.933712121,50,0.1_50_T48_Repl1
48,0.1,0.43,2,0.1,79180000,5570000,0.934277286,50,0.1_50_T48_Repl2
48,0.1,0.43,3,0.1,59764000,6452000,0.902561314,50,0.1_50_T48_Repl3
48,0.1,0.43,4,0.1,75945000,7920000,0.905562511,50,0.1_50_T48_Repl4
48,0.1,0.43,5,0.1,81660000,4245000,0.950584948,50,0.1_50_T48_Repl5
48,0.1,0.43,6,0.1,85555000,3565000,0.959997756,50,0.1_50_T48_Repl6
48,0.1,0.43,7,0.1,103800000,8360000,0.925463623,50,0.1_50_T48_Repl7
48,0.1,0.43,8,0.1,78835000,5520000,0.934562267,50,0.1_50_T48_Repl8
48,0.1,0.93,1,0.1,14332000,49284000,0.225289235,50,0.1_50_T48_Repl1
48,0.1,0.93,2,0.1,12725000,69530000,0.154701842,50,0.1_50_T48_Repl2
48,0.1,0.93,3,0.1,9786666.667,44293333.33,0.180966469,50,0.1_50_T48_Repl3
48,0.1,0.93,4,0.1,19350000,63845000,0.232586093,50,0.1_50_T48_Repl4
48,0.1,0.93,5,0.1,6172000,59060000,0.094616139,50,0.1_50_T48_Repl5
48,0.1,0.93,6,0.1,11356000,53036000,0.176357311,50,0.1_50_T48_Repl6
48,0.1,0.93,7,0.1,14816000,50436000,0.227058174,50,0.1_50_T48_Repl7
48,0.1,0.93,8,0.1,25433333.33,84393333.33,0.23157703,50,0.1_50_T48_Repl8
48,0.1,2,1,0.1,3430000,79380000,0.041420118,50,0.1_50_T48_Repl1
48,0.1,2,2,0.1,3520000,61720000,0.053954629,50,0.1_50_T48_Repl2
48,0.1,2,3,0.1,4296666.667,49563333.33,0.079774725,50,0.1_50_T48_Repl3
48,0.1,2,4,0.1,5792000,58276000,0.090403946,50,0.1_50_T48_Repl4
48,0.1,2,5,0.1,5760000,74750000,0.071543908,50,0.1_50_T48_Repl5
48,0.1,2,6,0.1,4535000,75145000,0.056915161,50,0.1_50_T48_Repl6
48,0.1,2,7,0.1,6005000,74375000,0.074707639,50,0.1_50_T48_Repl7
48,0.1,2,8,0.1,7835000,72045000,0.098084627,50,0.1_50_T48_Repl8
48,0.5,0.2,1,0.5,145620000,31030000,0.824341919,50,0.5_50_T48_Repl1
48,0.5,0.2,2,0.5,97620000,21093333.33,0.822317066,50,0.5_50_T48_Repl2
48,0.5,0.2,3,0.5,90286666.67,26720000,0.771636944,50,0.5_50_T48_Repl3
48,0.5,0.2,4,0.5,87580000,27866666.67,0.758618698,50,0.5_50_T48_Repl4
48,0.5,0.2,5,0.5,88320000,27406666.67,0.763177602,50,0.5_50_T48_Repl5
48,0.5,0.2,6,0.5,60066666.67,47553333.33,0.558136654,50,0.5_50_T48_Repl6
48,0.5,0.2,7,0.5,96060000,21266666.67,0.818739701,50,0.5_50_T48_Repl7
48,0.5,0.2,8,0.5,136900000,36610000,0.789003516,50,0.5_50_T48_Repl8
48,0.5,0.43,1,0.5,43300000,65333333.33,0.398588524,50,0.5_50_T48_Repl1
48,0.5,0.43,2,0.5,31950000,51135000,0.384545947,50,0.5_50_T48_Repl2
48,0.5,0.43,3,0.5,48840000,63353333.33,0.435319983,50,0.5_50_T48_Repl3
48,0.5,0.43,4,0.5,40393333.33,71293333.33,0.361666567,50,0.5_50_T48_Repl4
48,0.5,0.43,5,0.5,54580000,51886666.67,0.512648716,50,0.5_50_T48_Repl5
48,0.5,0.43,6,0.5,46326666.67,64080000,0.419600266,50,0.5_50_T48_Repl6
48,0.5,0.43,7,0.5,74366666.67,36520000,0.670654723,50,0.5_50_T48_Repl7
48,0.5,0.43,8,0.5,53586666.67,59680000,0.473101825,50,0.5_50_T48_Repl8
48,0.5,0.93,1,0.5,38485000,40115000,0.489631043,50,0.5_50_T48_Repl1
48,0.5,0.93,2,0.5,27824000,36080000,0.435403105,50,0.5_50_T48_Repl2
48,0.5,0.93,3,0.5,30880000,49305000,0.385109434,50,0.5_50_T48_Repl3
48,0.5,0.93,4,0.5,34480000,42870000,0.445765999,50,0.5_50_T48_Repl4
48,0.5,0.93,5,0.5,49473333.33,54853333.33,0.474215605,50,0.5_50_T48_Repl5
48,0.5,0.93,6,0.5,35920000,66833333.33,0.349575034,50,0.5_50_T48_Repl6
48,0.5,0.93,7,0.5,45580000,60600000,0.429271049,50,0.5_50_T48_Repl7
48,0.5,0.93,8,0.5,48866666.67,56160000,0.465278659,50,0.5_50_T48_Repl8
48,0.5,2,1,0.5,25360000,26670000,0.487411109,50,0.5_50_T48_Repl1
48,0.5,2,2,0.5,25873333.33,25820000,0.500515863,50,0.5_50_T48_Repl2
48,0.5,2,3,0.5,16757777.78,17760000,0.485482521,50,0.5_50_T48_Repl3
48,0.5,2,4,0.5,29704000,32684000,0.476117202,50,0.5_50_T48_Repl4
48,0.5,2,5,0.5,27864000,34296000,0.448262548,50,0.5_50_T48_Repl5
48,0.5,2,6,0.5,32016000,31112000,0.507160056,50,0.5_50_T48_Repl6
48,0.5,2,7,0.5,26572000,34784000,0.433079079,50,0.5_50_T48_Repl7
48,0.5,2,8,0.5,30180000,31624000,0.488317908,50,0.5_50_T48_Repl8
48,0.9,0.2,1,0.9,105693333.3,12340000,0.895453262,50,0.9_50_T48_Repl1
48,0.9,0.2,2,0.9,108326666.7,10160000,0.914251955,50,0.9_50_T48_Repl2
48,0.9,0.2,3,0.9,82750000,6755000,0.924529356,50,0.9_50_T48_Repl3
48,0.9,0.2,4,0.9,105686666.7,11220000,0.904026004,50,0.9_50_T48_Repl4
48,0.9,0.2,5,0.9,95646666.67,19440000,0.831083821,50,0.9_50_T48_Repl5
48,0.9,0.2,6,0.9,79960000,6685000,0.922846096,50,0.9_50_T48_Repl6
48,0.9,0.2,7,0.9,110700000,7573333.333,0.935967533,50,0.9_50_T48_Repl7
48,0.9,0.2,8,0.9,104340000,13660000,0.884237288,50,0.9_50_T48_Repl8
48,0.9,0.43,1,0.9,160340000,17480000,0.901698347,50,0.9_50_T48_Repl1
48,0.9,0.43,2,0.9,106500000,12966666.67,0.891462054,50,0.9_50_T48_Repl2
48,0.9,0.43,3,0.9,86325000,5385000,0.941282303,50,0.9_50_T48_Repl3
48,0.9,0.43,4,0.9,94446666.67,22166666.67,0.809913103,50,0.9_50_T48_Repl4
48,0.9,0.43,5,0.9,107926666.7,10546666.67,0.910978561,50,0.9_50_T48_Repl5
48,0.9,0.43,6,0.9,76295000,9890000,0.885246853,50,0.9_50_T48_Repl6
48,0.9,0.43,7,0.9,83913333.33,27220000,0.755068986,50,0.9_50_T48_Repl7
48,0.9,0.43,8,0.9,75965000,10255000,0.881060079,50,0.9_50_T48_Repl8
48,0.9,0.93,1,0.9,140090000,27770000,0.834564518,50,0.9_50_T48_Repl1
48,0.9,0.93,2,0.9,142690000,26240000,0.84466939,50,0.9_50_T48_Repl2
48,0.9,0.93,3,0.9,91253333.33,21280000,0.810900474,50,0.9_50_T48_Repl3
48,0.9,0.93,4,0.9,142200000,28350000,0.833773087,50,0.9_50_T48_Repl4
48,0.9,0.93,5,0.9,143150000,26900000,0.841811232,50,0.9_50_T48_Repl5
48,0.9,0.93,6,0.9,154820000,18010000,0.895793554,50,0.9_50_T48_Repl6
48,0.9,0.93,7,0.9,158030000,18200000,0.89672587,50,0.9_50_T48_Repl7
48,0.9,0.93,8,0.9,156660000,17180000,0.901173493,50,0.9_50_T48_Repl8
48,0.9,2,1,0.9,133000,0,1,50,0.9_50_T48_Repl1
48,0.9,2,2,0.9,39702857.14,5402857.143,0.880217901,50,0.9_50_T48_Repl2
48,0.9,2,3,0.9,44793333.33,6770000,0.868705152,50,0.9_50_T48_Repl3
48,0.9,2,4,0.9,41526666.67,9420000,0.815100759,50,0.9_50_T48_Repl4
48,0.9,2,5,0.9,48160000,5936666.667,0.89025818,50,0.9_50_T48_Repl5
48,0.9,2,6,0.9,53704000,10596000,0.835209953,50,0.9_50_T48_Repl6
48,0.9,2,7,0.9,66180000,14350000,0.821805538,50,0.9_50_T48_Repl7
48,0.9,2,8,0.9,50912000,11532000,0.815322529,50,0.9_50_T48_Repl8
96,0.1,0.2,1,0.993753738,389860000,100000,0.999743563,50,0.1_50_T96_Repl1
96,0.1,0.2,2,0.990923785,391240000,100000,0.999744468,50,0.1_50_T96_Repl2
96,0.1,0.2,3,0.996463973,390060000,240000,0.999385088,50,0.1_50_T96_Repl3
96,0.1,0.2,4,0.989245975,387940000,180000,0.999536226,50,0.1_50_T96_Repl4
96,0.1,0.2,5,0.99320984,388300000,120000,0.999691056,50,0.1_50_T96_Repl5
96,0.1,0.2,6,0.989100491,384280000,140000,0.999635815,50,0.1_50_T96_Repl6
96,0.1,0.2,7,0.993435449,388660000,120000,0.999691342,50,0.1_50_T96_Repl7
96,0.1,0.2,8,0.989832536,196170000,30000,0.999847095,50,0.1_50_T96_Repl8
96,0.1,0.43,1,0.933712121,98140000,805000,0.991864167,50,0.1_50_T96_Repl1
96,0.1,0.43,2,0.934277286,98290000,910000,0.990826613,50,0.1_50_T96_Repl2
96,0.1,0.43,3,0.902561314,96740000,1330000,0.986438258,50,0.1_50_T96_Repl3
96,0.1,0.43,4,0.905562511,97930000,1430000,0.98560789,50,0.1_50_T96_Repl4
96,0.1,0.43,5,0.950584948,98435000,805000,0.991888351,50,0.1_50_T96_Repl5
96,0.1,0.43,6,0.959997756,78840000,432000,0.994550409,50,0.1_50_T96_Repl6
96,0.1,0.43,7,0.925463623,129946666.7,1753333.333,0.986686915,50,0.1_50_T96_Repl7
96,0.1,0.43,8,0.934562267,77728000,1416000,0.982108562,50,0.1_50_T96_Repl8
96,0.1,0.93,1,0.225289235,92300000,241200000,0.276761619,50,0.1_50_T96_Repl1
96,0.1,0.93,2,0.154701842,35200000,319180000,0.099328405,50,0.1_50_T96_Repl2
96,0.1,0.93,3,0.180966469,56260000,289460000,0.162732847,50,0.1_50_T96_Repl3
96,0.1,0.93,4,0.232586093,120080000,197900000,0.377633813,50,0.1_50_T96_Repl4
96,0.1,0.93,5,0.094616139,22500000,344920000,0.06123782,50,0.1_50_T96_Repl5
96,0.1,0.93,6,0.176357311,56380000,291840000,0.161909138,50,0.1_50_T96_Repl6
96,0.1,0.93,7,0.227058174,134020000,185440000,0.419520441,50,0.1_50_T96_Repl7
96,0.1,0.93,8,0.23157703,130160000,199440000,0.394902913,50,0.1_50_T96_Repl8
96,0.1,2,1,0.041420118,3800000,370900000,0.010141446,50,0.1_50_T96_Repl1
96,0.1,2,2,0.053954629,7700000,364460000,0.020690026,50,0.1_50_T96_Repl2
96,0.1,2,3,0.079774725,15220000,348140000,0.041886834,50,0.1_50_T96_Repl3
96,0.1,2,4,0.090403946,19600000,344360000,0.053852072,50,0.1_50_T96_Repl4
96,0.1,2,5,0.071543908,14860000,353520000,0.040338781,50,0.1_50_T96_Repl5
96,0.1,2,6,0.056915161,8180000,359400000,0.022253659,50,0.1_50_T96_Repl6
96,0.1,2,7,0.074707639,14720000,351740000,0.040168095,50,0.1_50_T96_Repl7
96,0.1,2,8,0.098084627,25040000,332060000,0.070120414,50,0.1_50_T96_Repl8
96,0.5,0.2,1,0.824341919,386460000,3280000,0.991584133,50,0.5_50_T96_Repl1
96,0.5,0.2,2,0.822317066,389780000,2140000,0.994539702,50,0.5_50_T96_Repl2
96,0.5,0.2,3,0.771636944,383360000,3920000,0.989878124,50,0.5_50_T96_Repl3
96,0.5,0.2,4,0.758618698,381880000,4800000,0.987586635,50,0.5_50_T96_Repl4
96,0.5,0.2,5,0.763177602,382240000,4740000,0.987751305,50,0.5_50_T96_Repl5
96,0.5,0.2,6,0.558136654,274600000,57240000,0.827507232,50,0.5_50_T96_Repl6
96,0.5,0.2,7,0.818739701,388280000,2560000,0.993450005,50,0.5_50_T96_Repl7
96,0.5,0.2,8,0.789003516,380640000,5500000,0.985756461,50,0.5_50_T96_Repl8
96,0.5,0.43,1,0.398588524,33300000,42590000,0.43879299,50,0.5_50_T96_Repl1
96,0.5,0.43,2,0.384545947,23652000,39644000,0.373672902,50,0.5_50_T96_Repl2
96,0.5,0.43,3,0.435319983,24544000,39988000,0.380338437,50,0.5_50_T96_Repl3
96,0.5,0.43,4,0.361666567,18764000,48216000,0.280143326,50,0.5_50_T96_Repl4
96,0.5,0.43,5,0.512648716,43850000,33850000,0.564350064,50,0.5_50_T96_Repl5
96,0.5,0.43,6,0.419600266,38126666.67,62826666.67,0.377666248,50,0.5_50_T96_Repl6
96,0.5,0.43,7,0.670654723,282000000,53380000,0.840837259,50,0.5_50_T96_Repl7
96,0.5,0.43,8,0.473101825,34295000,41235000,0.45405799,50,0.5_50_T96_Repl8
96,0.5,0.93,1,0.489631043,126480000,197560000,0.390322182,50,0.5_50_T96_Repl1
96,0.5,0.93,2,0.435403105,108860000,224440000,0.326612661,50,0.5_50_T96_Repl2
96,0.5,0.93,3,0.385109434,83400000,251400000,0.249103943,50,0.5_50_T96_Repl3
96,0.5,0.93,4,0.445765999,130880000,194120000,0.402707692,50,0.5_50_T96_Repl4
96,0.5,0.93,5,0.474215605,133600000,198320000,0.402506628,50,0.5_50_T96_Repl5
96,0.5,0.93,6,0.349575034,98440000,232940000,0.297060776,50,0.5_50_T96_Repl6
96,0.5,0.93,7,0.429271049,131740000,195060000,0.403121175,50,0.5_50_T96_Repl7
96,0.5,0.93,8,0.465278659,151800000,168540000,0.473871512,50,0.5_50_T96_Repl8
96,0.5,2,1,0.487411109,160400000,169140000,0.486739091,50,0.5_50_T96_Repl1
96,0.5,2,2,0.500515863,163880000,167740000,0.494180086,50,0.5_50_T96_Repl2
96,0.5,2,3,0.485482521,144000000,183280000,0.439990222,50,0.5_50_T96_Repl3
96,0.5,2,4,0.476117202,143340000,177860000,0.44626401,50,0.5_50_T96_Repl4
96,0.5,2,5,0.448262548,124000000,207700000,0.373831776,50,0.5_50_T96_Repl5
96,0.5,2,6,0.507160056,158880000,169540000,0.483770781,50,0.5_50_T96_Repl6
96,0.5,2,7,0.433079079,123360000,204020000,0.376809823,50,0.5_50_T96_Repl7
96,0.5,2,8,0.488317908,163980000,161780000,0.503376719,50,0.5_50_T96_Repl8
96,0.9,0.2,1,0.895453262,390440000,840000,0.9978532,50,0.9_50_T96_Repl1
96,0.9,0.2,2,0.914251955,389000000,940000,0.997589373,50,0.9_50_T96_Repl2
96,0.9,0.2,3,0.924529356,376160000,6340000,0.983424837,50,0.9_50_T96_Repl3
96,0.9,0.2,4,0.904026004,329720000,29580000,0.917673254,50,0.9_50_T96_Repl4
96,0.9,0.2,5,0.831083821,262840000,71800000,0.785441071,50,0.9_50_T96_Repl5
96,0.9,0.2,6,0.922846096,388040000,1680000,0.995689213,50,0.9_50_T96_Repl6
96,0.9,0.2,7,0.935967533,371500000,7420000,0.98041803,50,0.9_50_T96_Repl7
96,0.9,0.2,8,0.884237288,384500000,3920000,0.989907832,50,0.9_50_T96_Repl8
96,0.9,0.43,1,0.901698347,79325000,4460000,0.946768515,50,0.9_50_T96_Repl1
96,0.9,0.43,2,0.891462054,174730000,8630000,0.952934119,50,0.9_50_T96_Repl2
96,0.9,0.43,3,0.941282303,126366666.7,1900000,0.98518711,50,0.9_50_T96_Repl3
96,0.9,0.43,4,0.809913103,228680000,87380000,0.723533506,50,0.9_50_T96_Repl4
96,0.9,0.43,5,0.910978561,337860000,24340000,0.932799558,50,0.9_50_T96_Repl5
96,0.9,0.43,6,0.885246853,360660000,12300000,0.967020592,50,0.9_50_T96_Repl6
96,0.9,0.43,7,0.755068986,74720000,25686666.67,0.744173694,50,0.9_50_T96_Repl7
96,0.9,0.43,8,0.881060079,174350000,8230000,0.954923869,50,0.9_50_T96_Repl8
96,0.9,0.93,1,0.834564518,280560000,59100000,0.826002473,50,0.9_50_T96_Repl1
96,0.9,0.93,2,0.84466939,281180000,57920000,0.829194928,50,0.9_50_T96_Repl2
96,0.9,0.93,3,0.810900474,252640000,76060000,0.76860359,50,0.9_50_T96_Repl3
96,0.9,0.93,4,0.833773087,279680000,62980000,0.81620265,50,0.9_50_T96_Repl4
96,0.9,0.93,5,0.841811232,289600000,59100000,0.830513335,50,0.9_50_T96_Repl5
96,0.9,0.93,6,0.895793554,338860000,24420000,0.932779124,50,0.9_50_T96_Repl6
96,0.9,0.93,7,0.89672587,324040000,33460000,0.906405594,50,0.9_50_T96_Repl7
96,0.9,0.93,8,0.901173493,363320000,10820000,0.971080344,50,0.9_50_T96_Repl8
96,0.9,2,1,1,354640000,14380000,0.961031922,50,0.9_50_T96_Repl1
96,0.9,2,2,0.880217901,351340000,14660000,0.959945355,50,0.9_50_T96_Repl2
96,0.9,2,3,0.868705152,328820000,31560000,0.912425773,50,0.9_50_T96_Repl3
96,0.9,2,4,0.815100759,257900000,81200000,0.760542613,50,0.9_50_T96_Repl4
96,0.9,2,5,0.89025818,343180000,19600000,0.945972766,50,0.9_50_T96_Repl5
96,0.9,2,6,0.835209953,307240000,45020000,0.872196673,50,0.9_50_T96_Repl6
96,0.9,2,7,0.821805538,278860000,58020000,0.827772501,50,0.9_50_T96_Repl7
96,0.9,2,8,0.815322529,300820000,44980000,0.869924812,50,0.9_50_T96_Repl8
144,0.1,0.2,1,0.999743563,181350000,40000,0.999779481,50,0.1_50_T144_Repl1
144,0.1,0.2,2,0.999744468,392140000,20000,0.999949,50,0.1_50_T144_Repl2
144,0.1,0.2,3,0.999385088,183040000,60000,0.99967231,50,0.1_50_T144_Repl3
144,0.1,0.2,4,0.999536226,187190000,0,1,50,0.1_50_T144_Repl4
144,0.1,0.2,5,0.999691056,372380000,0,1,50,0.1_50_T144_Repl5
144,0.1,0.2,6,0.999635815,194020000,0,1,50,0.1_50_T144_Repl6
144,0.1,0.2,7,0.999691342,189470000,10000,0.999947224,50,0.1_50_T144_Repl7
144,0.1,0.2,8,0.999847095,195470000,0,1,50,0.1_50_T144_Repl8
144,0.1,0.43,1,0.991864167,392540000,120000,0.999694392,50,0.1_50_T144_Repl1
144,0.1,0.43,2,0.990826613,391140000,60000,0.999846626,50,0.1_50_T144_Repl2
144,0.1,0.43,3,0.986438258,393720000,60000,0.999847631,50,0.1_50_T144_Repl3
144,0.1,0.43,4,0.98560789,393400000,40000,0.999898333,50,0.1_50_T144_Repl4
144,0.1,0.43,5,0.991888351,389340000,40000,0.999897273,50,0.1_50_T144_Repl5
144,0.1,0.43,6,0.994550409,386320000,80000,0.999792961,50,0.1_50_T144_Repl6
144,0.1,0.43,7,0.986686915,390460000,60000,0.999846359,50,0.1_50_T144_Repl7
144,0.1,0.43,8,0.982108562,392060000,60000,0.999846986,50,0.1_50_T144_Repl8
144,0.1,0.93,1,0.276761619,74360000,249580000,0.229548682,50,0.1_50_T144_Repl1
144,0.1,0.93,2,0.099328405,28640000,326660000,0.080607937,50,0.1_50_T144_Repl2
144,0.1,0.93,3,0.162732847,38620000,309100000,0.111066375,50,0.1_50_T144_Repl3
144,0.1,0.93,4,0.377633813,125900000,180300000,0.41116917,50,0.1_50_T144_Repl4
144,0.1,0.93,5,0.06123782,28820000,320560000,0.08248898,50,0.1_50_T144_Repl5
144,0.1,0.93,6,0.161909138,36560000,303580000,0.107485153,50,0.1_50_T144_Repl6
144,0.1,0.93,7,0.419520441,98880000,206100000,0.324217982,50,0.1_50_T144_Repl7
144,0.1,0.93,8,0.394902913,102960000,217080000,0.321709786,50,0.1_50_T144_Repl8
144,0.1,2,1,0.010141446,48360000,96680000,0.333425262,50,0.1_50_T144_Repl1
144,0.1,2,2,0.020690026,33300000,65400000,0.337386018,50,0.1_50_T144_Repl2
144,0.1,2,3,0.041886834,18940000,143650000,0.116489329,50,0.1_50_T144_Repl3
144,0.1,2,4,0.053852072,66280000,248520000,0.210546379,50,0.1_50_T144_Repl4
144,0.1,2,5,0.040338781,23120000,137190000,0.144220573,50,0.1_50_T144_Repl5
144,0.1,2,6,0.022253659,14290000,146510000,0.088868159,50,0.1_50_T144_Repl6
144,0.1,2,7,0.040168095,15040000,148650000,0.091880995,50,0.1_50_T144_Repl7
144,0.1,2,8,0.070120414,15050000,149230000,0.091611882,50,0.1_50_T144_Repl8
144,0.5,0.2,1,0.991584133,394180000,280000,0.999290169,50,0.5_50_T144_Repl1
144,0.5,0.2,2,0.994539702,386620000,200000,0.999482964,50,0.5_50_T144_Repl2
144,0.5,0.2,3,0.989878124,385920000,1140000,0.99705472,50,0.5_50_T144_Repl3
144,0.5,0.2,4,0.987586635,382980000,1880000,0.995115107,50,0.5_50_T144_Repl4
144,0.5,0.2,5,0.987751305,384340000,760000,0.998026487,50,0.5_50_T144_Repl5
144,0.5,0.2,6,0.827507232,130970000,30820000,0.80950615,50,0.5_50_T144_Repl6
144,0.5,0.2,7,0.993450005,389780000,220000,0.999435897,50,0.5_50_T144_Repl7
144,0.5,0.2,8,0.985756461,387240000,1560000,0.995987654,50,0.5_50_T144_Repl8
144,0.5,0.43,1,0.43879299,216740000,100260000,0.683722397,50,0.5_50_T144_Repl1
144,0.5,0.43,2,0.373672902,307940000,38140000,0.889794267,50,0.5_50_T144_Repl2
144,0.5,0.43,3,0.380338437,298340000,40980000,0.879229046,50,0.5_50_T144_Repl3
144,0.5,0.43,4,0.280143326,339700000,22920000,0.936793337,50,0.5_50_T144_Repl4
144,0.5,0.43,5,0.564350064,307240000,38060000,0.889777006,50,0.5_50_T144_Repl5
144,0.5,0.43,6,0.377666248,220880000,109960000,0.667633902,50,0.5_50_T144_Repl6
144,0.5,0.43,7,0.840837259,254540000,64820000,0.797031563,50,0.5_50_T144_Repl7
144,0.5,0.43,8,0.45405799,212660000,105480000,0.668447853,50,0.5_50_T144_Repl8
144,0.5,0.93,1,0.390322182,83380000,244080000,0.254626519,50,0.5_50_T144_Repl1
